route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
BELFORD+PAULUS,2012HudsonWeekday,BELFORD-PAULUS-WEEKDAY-01,NEXT: PAULUS HOOK,BELFORD+PAULUS,0,,BELFORD_PAULUS_shape,0
BELFORD+PAULUS,2012HudsonWeekday,BELFORD-PAULUS-WEEKDAY-02,NEXT: PAULUS HOOK,BELFORD+PAULUS,0,,BELFORD_PAULUS_shape,0
BELFORD+PAULUS,2012HudsonWeekday,BELFORD-PAULUS-WEEKDAY-03,NEXT: PAULUS HOOK,BELFORD+PAULUS,0,,BELFORD_PAULUS_shape,0
BELFORD+PAULUS,2012HudsonWeekday,BELFORD-PAULUS-WEEKDAY-04,NEXT: PAULUS HOOK,BELFORD+PAULUS,0,,BELFORD_PAULUS_shape,0
BELFORD+PAULUS,2012HudsonWeekday,BELFORD-PAULUS-WEEKDAY-05,NEXT: PAULUS HOOK,BELFORD+PAULUS,0,,BELFORD_PAULUS_shape,0
BELFORD+PAULUS,2012HudsonWeekday,BELFORD-PAULUS-WEEKDAY-06,NEXT: PAULUS HOOK,BELFORD+PAULUS,0,,BELFORD_PAULUS_shape,0
BELFORD+PAULUS,2012HudsonWeekday,BELFORD-PAULUS-WEEKDAY-08,NEXT: PAULUS HOOK,BELFORD+PAULUS,0,,BELFORD_PAULUS_shape,0
BELFORD+PAULUS,2012HudsonWeekday,BELFORD-PAULUS-WEEKDAY-09,NEXT: PAULUS HOOK,BELFORD+PAULUS,0,,BELFORD_PAULUS_shape,0
BELFORD+PAULUS,2012HudsonWeekday,BELFORD-PAULUS-WEEKDAY-10,NEXT: PAULUS HOOK,BELFORD+PAULUS,0,,BELFORD_PAULUS_shape,0
BELFORD+PAULUS,2012HudsonWeekday,PAULUS-BELFORD-WEEKDAY-01,NEXT: BELFORD,BELFORD+PAULUS,1,,PAULUS_BEDFORD_shape,0
BELFORD+PAULUS,2012HudsonWeekday,PAULUS-BELFORD-WEEKDAY-02,NEXT: BELFORD,BELFORD+PAULUS,1,,PAULUS_BEDFORD_shape,0
BELFORD+PAULUS,2012HudsonWeekday,PAULUS-BELFORD-WEEKDAY-03,NEXT: BELFORD,BELFORD+PAULUS,1,,PAULUS_BEDFORD_shape,0
BELFORD+PAULUS,2012HudsonWeekday,PAULUS-BELFORD-WEEKDAY-04,NEXT: BELFORD,BELFORD+PAULUS,1,,PAULUS_BEDFORD_shape,0
BELFORD+PAULUS,2012HudsonWeekday,PAULUS-BELFORD-WEEKDAY-05,NEXT: BELFORD,BELFORD+PAULUS,1,,PAULUS_BEDFORD_shape,0
BELFORD+PAULUS,2012HudsonWeekday,PAULUS-BELFORD-WEEKDAY-06,NEXT: BELFORD,BELFORD+PAULUS,1,,PAULUS_BEDFORD_shape,0
BELFORD+PAULUS,2012HudsonWeekday,PAULUS-BELFORD-WEEKDAY-07,NEXT: BELFORD,BELFORD+PAULUS,1,,PAULUS_BEDFORD_shape,0
BELFORD+PAULUS,2012HudsonWeekday,PAULUS-BELFORD-WEEKDAY-10,NEXT: BELFORD,BELFORD+PAULUS,1,,PAULUS_BEDFORD_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-01,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-02,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-03,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-04,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-05,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-06,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-07,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-08,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-09,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-10,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-11,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-12,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-13,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-14,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-15,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-16,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-17,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-18,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,WFC-IMPERIAL-WEEKDAY-19,NEXT: PORT IMPERIAL,IMPERIAL+WFC,1,,WFC_IMPERIAL_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-01,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-02,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-03,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-04,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-05,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-06,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-07,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-08,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-09,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-10,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-11,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-12,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-13,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-14,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-15,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-16,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-17,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-18,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
IMPERIAL+WFC,2012HudsonWeekday,IMPERIAL-WFC-WEEKDAY-19,NEXT: WORLD FINANCIAL CENTER,IMPERIAL+WFC,0,,IMPERIAL_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-01,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-02,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-03,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-04,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-05,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-06,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-07,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-08,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-09,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-10,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-11,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-12,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-13,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-14,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-15,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-16,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-17,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-18,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-19,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-20,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-21,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-22,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-23,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-24,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-25,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-26,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-27,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-28,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-29,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-30,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-31,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-32,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-33,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-34,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-35,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-36,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-37,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-38,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-39,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-40,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-41,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-42,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-43,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-44,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-45,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-46,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-47,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-48,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-49,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-50,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-51,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-52,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-53,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-54,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-55,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-56,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-57,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-58,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-59,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-60,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-61,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-62,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-63,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-64,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-65,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-66,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-67,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-68,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-69,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-70,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-71,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-72,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-73,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-74,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-75,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-76,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-77,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-78,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-79,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-80,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-81,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-82,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-83,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-84,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-85,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-86,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-87,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-88,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-89,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-90,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-91,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-92,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-93,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-94,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-95,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-96,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
PAULUS+WFC,2012HudsonWeekday,PAULUS-WFC-WEEKDAY-97,NEXT: WORLD FINANCIAL CENTER,PAULUS+WFC,0,,PAULUS_WFC_shape,0
